temperature,vibration,pressure,humidity,oil_quality,failure
81.38,9.7,4.01,59.04,58.55,1
71.11,5.32,4.15,73.49,61.38,0
86.23,5.92,8.53,29.22,51.67,0
89.26,8.19,6.16,45.07,94.04,1
79.54,5.63,4.49,31.67,47.2,0
84.7,2.12,1.35,28.99,59.24,1
58.11,6.61,2.44,35.88,46.66,0
56.21,2.5,5.13,33.8,61.13,0
76.22,1.04,4.56,36.2,29.39,1
53.91,1.26,3.27,46.31,55.43,0
66.52,6.58,4.8,49.85,83.56,0
79.25,5.05,3.88,59.63,66.49,0
86.96,6.15,4.04,53.48,37.47,0
66.95,5.06,4.74,74.32,69.47,0
62.2,3.97,3.48,76.69,73.61,1
73.85,4.3,2.92,37.6,69.69,0
57.12,4.98,2.97,48.8,70.85,0
67.92,1.99,4.39,45.3,92.51,0
69.9,0.27,2.63,29.73,85.99,0
69.66,2.29,8.29,58.75,51.26,0
71.06,4.86,6.4,57.39,54.41,0
59.99,1.88,6.08,55.56,50.24,0
61.28,8.82,3.67,59.07,67.54,1
61.03,4.6,3.73,35.67,76.37,0
50.56,3.8,2.88,64.67,39.08,0
74.1,1.98,7.76,63.91,69.38,0
80.74,5.79,7.02,12.76,51.23,0
79.56,0.47,6.01,38.47,44.8,0
66.85,4.29,4.82,52.49,66.85,0
60.27,2.41,4.42,88.01,98.23,1
78.93,3.8,5.76,48.95,64.86,0
77.67,4.72,7.4,50.1,82.56,0
72.61,0.64,5.96,41.2,68.13,0
90.93,0.68,3.33,43.85,62.35,1
69.68,1.17,3.85,68.13,73.72,0
66.92,5.7,5.7,46.68,54.28,0
65.2,4.43,3.7,67.43,37.74,0
51.27,2.49,4.29,41.82,40.83,0
77.94,8.42,7.27,51.25,61.97,1
68.73,6.71,4.53,17.95,71.28,0
76.12,6.11,2.64,36.42,68.67,0
92.1,1.69,9.33,40.46,52.86,1
65.31,6.08,6.63,44.34,64.34,0
41.94,4.35,4.9,43.42,54.95,0
75.77,1.69,4.99,42.74,41.85,0
72.0,3.24,1.81,63.85,31.66,1
61.21,0.9,4.41,38.27,58.28,0
74.77,1.72,3.88,54.8,78.49,0
79.43,0.64,5.15,45.68,63.03,0
58.64,5.89,7.44,40.37,38.52,0
66.38,3.32,5.66,77.16,84.17,1
87.72,1.15,8.05,54.36,50.77,0
61.34,4.79,2.91,43.23,22.33,1
70.8,3.5,2.69,54.41,62.32,0
38.51,6.13,6.86,53.82,84.03,0
52.22,3.83,5.16,43.66,67.32,0
71.89,0.09,5.7,30.33,44.75,0
84.74,2.26,4.96,39.3,46.27,0
53.66,0.61,5.29,0.0,84.26,0
70.89,4.91,6.03,35.67,52.7,0
65.49,6.21,5.38,54.88,40.6,0
81.44,0.36,4.14,49.46,43.24,0
55.39,3.19,8.5,41.0,57.77,0
75.16,6.38,5.14,52.19,87.76,0
62.16,0.4,4.7,59.49,76.3,0
72.68,2.41,4.48,46.95,66.19,0
70.83,3.5,5.51,41.13,100.0,0
66.98,6.17,4.64,41.51,74.04,0
75.73,4.86,1.96,31.72,100.0,1
70.52,5.37,4.62,57.16,56.58,0
68.41,5.01,3.38,76.17,64.35,1
65.72,2.57,5.4,26.08,50.78,0
70.93,7.61,4.95,36.88,66.37,0
72.66,1.82,4.0,49.66,60.7,0
58.13,3.45,6.41,40.42,100.0,0
65.81,1.0,4.89,54.43,60.11,0
57.34,3.21,4.43,32.05,84.55,0
69.52,2.67,4.46,14.03,63.99,0
62.89,2.16,4.42,59.11,76.02,0
79.25,3.88,5.76,56.54,70.62,0
78.07,6.5,3.83,57.86,72.54,0
58.93,4.64,5.11,74.44,64.59,0
69.97,5.12,4.24,37.82,34.06,0
77.66,0.8,4.04,72.82,80.84,0
67.9,2.2,5.71,67.82,30.8,0
61.26,5.25,3.6,40.57,90.81,0
56.89,3.77,5.78,27.53,74.26,0
80.25,4.69,5.46,30.31,69.62,0
80.83,5.03,6.99,55.26,65.4,0
67.5,3.92,2.36,29.22,88.3,0
79.19,7.45,6.53,48.48,88.8,0
34.42,2.17,4.55,41.75,37.25,0
85.93,1.45,2.32,48.9,22.53,1
68.12,0.91,4.01,58.75,75.39,0
71.7,5.37,5.77,51.09,64.83,0
66.15,2.07,4.87,58.05,53.87,0
86.75,6.67,7.02,73.83,67.02,0
57.27,4.12,4.49,16.26,46.97,0
87.69,2.65,4.95,49.16,73.73,0
74.76,0.86,4.72,44.35,49.84,0
77.47,5.62,3.47,45.17,61.96,0
66.05,3.37,4.96,14.24,73.41,0
54.3,4.17,4.67,48.25,53.68,0
81.17,5.01,5.13,37.42,56.62,0
73.74,4.16,5.09,55.56,62.53,0
86.34,1.38,5.0,83.53,69.59,1
67.67,4.8,5.14,28.49,89.29,0
64.97,5.55,6.65,50.47,56.94,0
86.66,4.4,3.53,18.16,77.97,0
92.94,5.08,3.91,47.22,74.83,1
70.11,5.31,7.13,59.24,69.79,0
60.97,2.51,6.91,52.26,80.46,0
79.73,2.42,5.39,65.45,92.76,0
66.95,9.07,8.04,55.04,66.27,1
77.19,6.81,5.73,18.8,77.21,0
66.89,3.38,7.81,73.19,54.71,0
88.77,5.21,7.19,22.78,58.57,0
61.61,1.16,7.44,72.72,46.46,0
75.77,2.0,3.28,55.19,59.44,0
64.14,0.38,6.0,50.48,69.84,0
66.62,4.21,4.88,70.86,64.75,0
65.06,4.24,2.99,53.75,60.72,0
78.86,6.21,7.0,59.63,60.58,0
81.02,2.97,6.79,47.91,62.59,0
76.69,6.17,4.78,35.61,62.73,0
68.7,5.13,4.07,29.35,92.97,0
71.68,9.65,5.09,76.63,64.27,1
80.77,7.67,2.28,67.88,46.4,0
81.15,7.23,2.98,43.12,98.28,0
37.72,5.59,4.55,35.7,64.01,0
66.73,1.26,5.92,69.1,62.03,0
67.31,4.23,4.72,59.22,48.64,0
78.03,9.12,4.17,61.24,51.18,1
69.2,4.77,3.76,64.88,93.57,0
78.63,1.45,8.66,63.08,48.71,0
57.06,4.34,3.39,74.44,51.28,0
73.12,1.03,2.26,57.76,75.76,0
80.8,1.36,4.14,25.22,37.03,0
52.31,4.53,5.78,39.98,83.25,0
100.16,5.35,5.16,52.58,75.99,1
84.29,1.51,3.87,50.06,62.48,0
70.02,2.1,5.29,57.15,72.0,0
60.06,0.07,6.66,45.65,93.18,0
67.9,3.18,5.31,23.27,79.47,0
71.01,1.37,5.23,49.47,80.92,0
75.29,2.75,5.24,17.98,74.62,0
88.01,3.7,3.88,19.48,61.47,0
64.29,0.89,5.67,52.99,63.03,0
76.75,0.98,6.56,31.12,68.79,0
54.49,3.35,7.03,38.64,76.28,0
65.04,3.01,5.64,52.47,57.36,0
74.52,3.12,5.02,36.76,74.36,0
78.3,4.22,7.82,51.23,60.64,0
60.96,0.68,5.18,62.99,69.29,0
64.71,5.27,4.27,32.39,66.49,0
87.53,2.7,3.97,36.64,72.04,0
83.94,2.01,3.79,54.53,71.53,0
72.5,1.16,4.25,38.47,64.96,0
43.16,2.83,7.89,54.44,50.16,0
100.13,4.78,3.86,52.73,89.64,1
69.76,3.85,7.29,40.06,56.81,0
66.25,3.93,4.69,64.92,86.13,0
63.73,2.65,6.56,27.01,43.82,0
74.52,3.35,3.38,54.17,45.12,0
74.64,0.73,4.97,13.27,84.74,0
81.41,3.49,2.58,46.4,96.43,0
58.89,2.27,5.03,45.91,75.51,0
66.25,0.69,6.18,26.92,39.6,0
94.37,5.39,6.45,68.01,85.48,1
72.7,0.44,4.99,28.56,48.19,0
67.93,4.81,4.46,39.94,45.15,0
58.7,4.97,5.13,62.71,67.78,0
76.07,2.18,4.14,48.39,56.06,0
82.37,6.08,4.14,39.2,79.63,0
80.5,2.13,4.39,36.02,74.26,0
66.89,1.97,5.34,45.32,58.88,0
74.34,0.5,7.15,39.16,76.46,0
90.06,3.48,6.95,46.74,100.0,1
82.85,1.1,4.52,35.3,60.02,0
60.59,1.52,3.78,58.3,71.32,0
39.45,3.34,3.9,35.52,76.02,0
73.56,3.44,2.78,22.64,75.28,0
79.58,6.64,6.09,87.26,100.0,1
56.93,5.83,2.91,60.03,85.84,0
69.89,4.88,1.61,34.91,47.38,1
66.84,3.13,6.09,31.74,47.89,0
71.25,2.49,6.03,55.31,62.93,0
63.46,3.43,3.38,35.31,75.55,0
85.49,2.11,5.45,60.59,83.5,0
71.78,1.75,3.02,52.78,83.4,0
59.45,3.3,4.85,49.35,64.71,0
81.01,1.3,5.54,47.84,75.85,0
54.83,1.46,6.04,66.92,93.67,0
85.41,5.89,5.59,41.99,74.63,0
81.89,0.05,2.16,47.11,71.97,0
86.68,0.9,5.45,33.65,82.75,0
68.1,6.68,8.27,54.08,69.24,0
64.05,2.52,5.59,32.05,77.7,0
71.01,6.94,2.92,63.32,98.87,0
68.99,0.58,3.93,64.77,44.32,0
62.17,3.68,4.23,20.08,61.96,0
63.36,5.43,1.5,60.39,54.44,1
65.6,1.24,5.15,26.37,53.18,0
55.96,7.69,4.47,38.52,55.11,0
78.14,2.52,4.54,44.66,26.89,1
69.37,4.77,4.81,38.23,57.33,0
66.3,1.8,3.92,39.66,84.51,0
56.68,7.23,6.28,57.15,42.89,0
56.08,4.26,5.28,61.06,34.09,0
93.23,8.74,4.2,43.29,54.76,1
62.47,6.45,5.67,44.96,51.19,0
77.33,5.59,5.53,54.47,80.3,0
71.95,1.11,3.57,29.21,96.48,0
36.7,3.71,4.74,45.57,100.0,0
91.51,2.71,4.74,41.65,51.77,1
78.21,3.57,4.12,49.23,75.86,0
60.79,3.87,2.96,27.5,64.61,0
69.66,1.25,4.08,50.47,72.55,0
56.21,3.11,6.9,49.25,75.33,0
91.91,3.26,4.03,74.69,63.86,1
59.11,0.97,6.35,25.6,48.03,0
63.72,5.5,4.95,79.72,51.19,1
61.25,4.06,5.25,73.85,68.79,0
70.96,5.53,3.16,64.25,71.72,0
86.44,4.72,6.75,37.42,53.91,0
91.47,0.78,8.09,59.76,61.02,1
65.21,1.42,3.95,19.1,86.04,0
74.54,7.63,6.96,14.45,65.26,0
70.98,5.46,3.1,36.36,73.43,0
58.22,0.55,4.92,30.41,92.07,0
99.07,4.68,3.24,15.53,67.57,1
86.35,1.42,5.57,69.3,56.82,0
72.27,1.74,4.69,34.27,56.24,0
88.98,7.64,4.92,51.98,76.46,0
84.55,3.69,6.97,87.21,37.95,1
70.98,4.04,6.87,43.32,92.11,0
73.91,0.36,4.74,25.72,85.94,0
88.15,0.62,6.66,73.0,40.89,0
58.65,0.48,6.73,42.8,55.86,0
90.08,7.04,6.66,57.73,55.85,1
67.3,0.61,5.22,4.2,74.7,0
88.3,7.54,5.5,49.45,51.47,0
69.94,1.03,4.57,44.08,22.17,1
74.05,0.43,8.5,39.49,87.09,0
69.59,3.36,5.6,59.52,23.8,1
63.62,1.79,4.88,34.9,95.41,0
66.76,3.74,5.75,40.82,58.04,0
86.55,1.31,5.41,46.56,64.71,0
42.23,2.72,8.09,58.0,60.23,0
55.13,1.6,4.97,41.28,56.99,0
61.29,5.65,6.15,42.64,66.28,0
57.06,4.78,4.82,42.52,60.2,0
88.12,4.12,2.47,42.43,49.78,0
85.09,6.13,5.0,25.23,76.01,0
77.1,4.16,6.28,56.37,60.85,0
62.35,3.95,5.2,57.39,100.0,0
86.02,3.2,3.27,20.62,49.08,0
50.94,1.71,7.38,38.22,73.89,0
95.7,1.71,3.22,64.84,55.43,1
61.78,3.87,3.84,46.59,53.72,0
66.86,6.04,3.31,40.19,64.67,0
64.85,4.93,3.45,28.28,76.62,0
57.12,4.91,5.07,63.88,79.43,0
93.1,0.73,5.92,34.48,62.11,1
79.47,4.81,4.12,55.3,93.33,0
84.59,2.5,5.85,73.82,80.0,0
55.32,3.94,6.15,46.85,70.19,0
72.17,4.88,4.51,66.33,77.44,0
76.25,0.61,2.73,52.01,46.92,0
73.25,3.89,7.27,60.15,85.54,0
56.08,4.09,3.99,41.24,41.62,0
82.91,6.0,1.68,31.8,72.84,1
71.46,2.21,4.42,38.07,63.53,0
58.54,3.35,5.88,39.68,39.21,0
47.74,3.92,6.1,49.04,43.01,0
77.28,2.21,3.29,55.7,64.45,0
99.41,2.16,2.23,21.75,63.2,1
57.82,2.07,5.46,47.42,51.49,0
72.05,3.18,5.78,49.73,57.99,0
83.33,7.87,6.68,45.79,38.53,0
54.76,3.27,6.5,29.35,39.04,0
64.24,4.72,5.22,51.19,59.32,0
59.68,3.58,3.62,50.61,32.05,0
81.82,2.73,4.28,57.41,61.09,0
85.91,3.44,4.64,41.69,73.15,0
71.91,5.42,3.63,49.53,61.36,0
59.9,3.37,6.62,53.44,73.67,0
64.69,3.1,6.54,45.71,51.42,0
62.43,2.91,2.91,24.95,28.72,1
58.27,1.02,4.52,11.0,74.51,0
68.78,6.1,8.09,32.82,59.71,0
76.9,2.38,6.74,19.42,44.94,0
75.88,7.17,5.28,48.79,58.25,0
69.9,4.11,6.64,29.69,50.47,0
70.68,7.01,7.47,35.17,78.87,0
69.02,3.0,5.14,71.57,47.32,0
54.43,1.67,2.96,39.08,49.24,0
71.92,6.11,6.29,62.8,63.8,0
63.0,2.1,6.37,45.59,65.1,0
53.83,6.71,3.49,23.44,60.09,0
74.45,4.95,5.39,44.38,28.26,1
62.66,7.16,3.81,10.22,35.48,0
72.73,1.06,2.53,48.3,67.41,0
80.17,5.89,5.33,30.98,44.2,0
58.6,1.64,7.18,44.71,73.98,0
71.11,2.49,5.48,35.16,22.82,1
48.27,5.74,5.27,62.76,55.74,0
88.39,3.48,3.0,45.65,42.51,0
53.69,5.91,5.94,40.29,38.09,0
63.82,3.73,4.17,37.6,36.51,0
86.06,3.55,3.83,48.18,59.02,0
67.19,7.24,6.32,39.35,51.21,0
55.63,3.8,3.18,10.3,53.18,0
78.56,2.31,4.68,36.84,43.35,0
78.29,3.28,3.28,45.05,79.65,0
62.4,3.89,4.55,33.68,63.99,0
63.7,3.61,1.71,48.7,57.52,1
64.78,4.73,5.81,46.61,75.75,0
67.52,6.9,5.59,12.09,64.88,0
47.28,3.38,8.27,34.35,50.29,0
67.82,2.45,5.36,64.84,69.89,0
91.41,4.47,3.65,53.02,94.07,1
59.25,7.86,6.49,54.44,59.22,0
63.0,4.67,6.45,59.61,72.63,0
55.8,4.04,6.96,41.32,85.05,0
77.35,2.52,2.06,36.56,66.44,0
84.44,0.83,3.95,57.67,82.16,0
84.16,3.56,3.64,61.71,60.04,0
55.02,3.6,7.29,63.52,22.3,1
76.0,1.33,6.21,35.42,40.2,0
87.21,1.68,6.7,54.85,74.46,0
76.12,6.4,3.37,43.28,95.75,0
75.74,2.85,5.2,55.6,50.76,0
64.34,2.64,2.56,43.63,92.67,0
72.64,7.5,3.35,44.61,44.91,0
84.84,1.27,5.19,56.98,57.14,0
73.94,2.32,5.33,40.07,63.76,0
55.02,6.16,5.59,39.4,72.75,0
64.53,1.64,4.02,60.93,74.31,0
84.51,1.42,5.64,51.17,63.04,0
73.9,4.04,5.01,30.21,100.0,0
71.43,5.49,7.36,62.43,70.15,0
63.35,2.33,4.36,66.87,53.0,0
84.26,3.19,2.25,49.46,96.98,0
89.95,0.55,5.93,40.2,68.9,0
85.16,1.01,5.5,69.19,87.95,0
87.31,2.7,3.67,68.2,35.54,0
65.7,5.12,4.51,31.72,67.75,0
64.0,3.74,5.29,41.04,59.35,0
68.12,6.05,4.43,44.19,55.4,0
70.46,7.63,3.33,69.61,68.22,0
87.17,5.72,4.7,58.38,85.32,0
83.99,0.47,6.33,40.17,62.24,0
76.46,2.79,4.46,44.93,90.59,0
52.83,5.69,5.32,43.37,42.74,0
49.74,3.2,4.73,33.57,70.68,0
72.89,0.55,3.15,52.79,74.53,0
80.56,2.12,4.84,51.8,22.31,1
69.05,2.18,4.33,53.88,73.67,0
92.98,2.81,6.14,48.35,60.43,1
57.01,1.79,6.85,28.71,72.4,0
55.5,2.6,6.32,35.48,86.39,0
62.03,6.45,3.9,45.95,69.13,0
61.57,0.17,3.26,58.49,60.13,0
76.32,1.7,2.73,49.22,37.83,0
64.94,0.65,5.25,26.54,63.55,0
51.43,6.18,3.94,14.66,91.0,0
80.7,6.33,3.33,44.43,9.34,1
48.88,4.4,7.94,51.14,85.98,0
57.15,4.27,5.73,56.88,76.34,0
50.53,0.5,5.5,71.29,63.99,0
72.49,4.0,5.43,61.86,75.82,0
72.23,0.7,7.43,54.25,85.55,0
93.0,3.6,4.75,36.93,57.12,1
80.97,2.64,5.93,66.65,66.62,0
87.3,2.01,6.36,28.76,65.13,0
73.46,3.57,7.79,61.43,92.79,0
58.28,5.19,5.0,73.27,65.1,0
71.54,7.94,6.85,66.0,67.63,0
77.11,4.88,2.26,39.16,81.9,0
78.45,9.19,8.18,20.33,74.14,1
64.33,4.0,5.63,33.77,68.93,0
75.87,7.96,6.13,45.69,41.15,0
58.8,4.59,3.07,40.82,57.37,0
57.48,4.1,2.98,48.62,71.5,0
56.61,3.08,4.03,17.81,67.29,0
70.3,4.25,5.03,56.91,62.5,0
55.87,4.58,4.62,35.66,77.45,0
64.9,0.04,4.39,44.99,100.0,0
80.83,5.25,4.7,37.83,66.35,0
57.65,0.21,1.5,56.24,76.81,1
63.95,5.25,5.64,36.5,61.4,0
70.86,5.0,4.75,19.29,44.78,0
72.96,7.05,6.43,53.4,59.52,0
64.01,1.34,4.29,21.13,68.5,0
79.44,1.03,4.44,42.38,63.92,0
77.09,6.27,5.24,61.35,66.7,0
83.68,0.81,6.03,53.63,33.94,0
69.02,0.57,6.73,45.42,56.64,0
63.85,4.02,4.94,46.03,36.01,0
61.81,3.38,5.64,29.25,70.47,0
73.68,3.89,5.05,51.14,64.69,0
65.47,4.84,4.56,52.4,61.6,0
63.17,4.86,2.12,48.17,37.79,0
64.62,3.31,5.31,45.15,62.17,0
61.8,3.62,3.63,42.86,91.23,0
72.39,3.33,6.31,56.86,55.15,0
53.05,3.59,3.7,35.79,66.86,0
73.64,0.03,4.15,24.86,68.46,0
78.12,5.39,3.77,58.57,37.5,0
63.03,6.12,5.8,25.2,37.95,0
93.06,5.09,4.55,33.88,39.39,1
70.21,4.9,5.85,51.37,71.95,0
51.26,1.02,0.99,49.98,87.12,1
66.63,0.04,7.99,42.56,96.45,0
70.75,5.58,3.48,66.11,62.51,0
75.39,3.57,6.15,59.63,84.7,0
66.91,3.92,5.75,43.4,57.8,0
57.86,4.04,6.07,36.57,43.24,0
56.86,4.14,3.77,48.99,49.42,0
62.16,5.12,4.49,47.83,57.21,0
63.31,3.26,5.6,62.81,64.33,0
56.38,1.26,5.01,42.03,63.69,0
61.21,5.22,3.64,60.39,76.06,0
77.91,4.94,5.86,25.02,61.49,0
89.78,0.26,8.43,50.28,81.87,0
79.07,0.58,4.37,34.37,53.34,0
85.67,5.71,5.73,45.09,57.66,0
81.69,6.3,5.34,41.71,94.61,0
80.0,3.16,4.44,28.35,27.93,1
65.95,4.6,6.21,33.97,100.0,0
71.69,2.95,6.19,38.05,74.02,0
64.95,3.69,4.18,71.18,100.0,0
67.37,3.83,7.15,37.0,89.57,0
70.82,1.59,5.02,16.56,61.13,0
78.56,5.13,6.61,33.89,42.15,0
75.08,1.78,5.52,18.56,92.95,0
68.06,5.37,5.06,29.34,35.28,0
70.67,5.92,4.99,8.44,73.57,0
75.2,1.32,6.01,35.68,48.03,0
78.01,1.38,3.35,50.6,82.37,0
51.77,3.78,5.56,38.8,36.08,0
57.07,7.26,6.97,39.6,78.92,0
83.29,2.02,5.77,83.29,73.87,1
69.27,2.49,2.38,35.96,69.13,0
64.91,4.3,2.93,48.28,71.95,0
66.84,5.14,5.03,46.59,68.85,0
66.84,4.82,3.82,48.81,51.39,0
76.7,3.58,6.33,35.87,42.97,0
56.7,2.74,4.29,56.5,62.75,0
70.3,4.33,5.83,62.82,100.0,0
72.95,4.5,7.91,46.0,75.3,0
74.76,8.17,5.03,62.49,52.09,1
72.67,3.04,3.48,53.1,78.11,0
76.19,3.96,5.59,47.51,59.83,0
63.13,8.75,5.42,29.47,49.57,1
58.7,1.65,5.38,43.15,86.97,0
99.48,9.33,7.05,59.93,77.89,1
66.38,5.35,3.22,39.19,64.61,0
67.79,4.62,6.5,46.18,91.88,0
78.13,5.11,4.09,28.86,73.97,0
89.15,1.4,7.07,50.57,69.04,0
63.47,0.62,1.82,51.95,32.87,1
58.01,0.55,8.35,80.16,88.25,1
55.09,6.22,4.59,48.49,37.05,0
89.12,1.16,3.18,49.53,68.14,0
57.54,0.64,6.36,42.7,70.53,0
69.67,3.3,5.77,43.7,55.86,0
58.27,4.94,5.68,40.48,45.37,0
52.62,3.6,6.39,65.39,67.36,0
66.49,5.02,5.05,37.26,76.12,0
58.75,6.39,4.56,62.23,52.84,0
61.7,4.93,3.26,43.7,54.65,0
94.07,3.11,4.83,32.45,44.48,1
75.1,2.14,4.23,36.6,35.56,0
81.18,5.43,4.99,34.64,62.28,0
79.9,4.19,5.17,36.98,51.78,0
68.79,1.35,7.61,26.89,76.95,0
64.72,6.76,3.88,33.8,77.1,0
72.99,4.16,4.79,7.81,75.75,0
72.02,5.13,4.35,46.59,52.15,0
63.17,2.52,2.9,36.6,82.1,0
71.56,6.33,9.37,41.68,47.77,1
61.52,0.46,3.6,32.65,79.81,0
67.94,7.69,5.55,65.38,73.94,0
65.98,1.35,7.55,16.76,77.38,0
54.77,0.06,3.14,59.03,39.83,0
41.79,4.13,6.31,21.43,87.43,0
58.73,2.17,2.69,33.85,68.0,0
91.65,2.68,3.8,50.48,64.49,1
66.28,2.17,5.84,74.25,47.88,0
79.31,1.54,4.59,56.68,54.3,0
44.51,4.29,7.18,6.27,61.22,0
57.9,3.38,5.19,50.22,61.33,0
53.75,5.71,5.78,32.88,94.96,0
67.57,3.7,3.97,80.97,63.78,1
99.06,2.46,3.44,49.66,59.53,1
75.52,5.44,3.27,59.29,60.8,0
90.35,1.08,3.6,31.92,71.91,1
66.95,2.95,3.96,31.0,69.14,0
86.38,0.47,6.74,44.26,46.2,0
94.88,2.64,5.61,33.73,98.25,1
68.69,4.48,3.08,49.93,60.72,0
63.53,3.18,4.38,38.29,41.29,0
54.19,3.47,4.95,44.59,53.34,0
66.29,2.61,9.4,59.52,64.24,1
70.98,3.84,5.01,45.47,95.01,0
94.37,1.27,5.68,40.98,60.56,1
54.46,10.04,3.51,34.36,49.72,1
70.72,3.58,6.08,37.11,58.85,0
48.23,0.46,7.07,55.61,62.67,0
64.88,3.82,4.77,42.93,62.32,0
73.74,7.24,5.92,30.62,33.37,0
76.15,0.28,5.86,39.02,46.97,0
77.07,0.24,5.1,57.45,79.65,0
74.77,3.2,6.94,40.2,72.13,0
76.97,3.42,3.8,6.45,71.22,0
70.55,5.27,3.69,58.58,54.19,0
57.43,7.19,5.01,41.32,37.98,0
47.78,5.45,4.44,56.91,66.73,0
63.44,0.03,0.63,38.87,72.47,1
68.38,0.82,3.9,52.19,97.92,0
85.05,1.5,1.8,53.58,50.03,1
68.79,5.44,4.52,33.94,76.66,0
67.64,5.02,6.07,25.02,75.15,0
74.63,6.65,5.08,27.83,31.78,0
66.76,4.9,5.2,48.05,70.62,0
79.73,1.93,4.77,42.72,49.38,0
93.75,3.01,5.32,44.7,75.23,1
96.29,0.15,9.24,51.4,78.29,1
71.16,5.07,4.47,40.14,53.04,0
74.04,1.93,4.98,38.2,72.35,0
88.95,6.56,3.7,32.63,98.67,0
68.2,5.0,2.14,50.61,70.97,0
78.15,8.34,5.4,70.49,59.27,1
56.38,4.55,6.7,37.46,68.76,0
66.27,4.5,8.48,51.7,54.8,0
83.87,3.04,4.72,64.8,49.8,0
61.38,2.54,4.61,34.86,83.03,0
68.46,2.85,6.4,71.33,61.9,0
51.11,6.0,7.57,31.03,76.24,0
94.07,0.13,3.15,53.32,56.28,1
85.16,3.66,6.0,28.34,81.3,0
72.26,0.67,7.74,52.88,75.25,0
76.09,4.43,4.63,35.16,96.18,0
74.75,2.35,3.26,10.42,68.83,0
86.61,4.76,6.18,65.92,64.6,0
63.77,1.64,2.98,48.1,58.68,0
78.79,2.86,6.79,36.93,70.07,0
82.93,5.08,7.99,41.49,64.5,0
84.58,3.81,4.25,42.13,72.79,0
42.89,7.36,7.49,39.64,49.5,0
62.81,2.3,5.95,39.16,70.56,0
57.77,2.08,7.08,42.91,64.73,0
71.8,6.59,4.03,74.83,70.61,0
45.81,2.58,5.94,10.81,31.59,0
45.45,2.47,5.36,14.8,58.41,0
96.04,4.46,3.82,51.73,89.58,1
77.41,3.09,4.47,6.24,54.49,0
71.45,2.72,5.86,37.49,60.24,0
74.36,1.77,3.31,33.23,56.26,0
71.76,6.91,3.2,44.42,42.84,0
81.97,3.12,3.08,35.6,51.01,0
62.41,2.09,3.84,42.78,55.24,0
72.24,2.76,5.43,33.3,75.94,0
72.73,4.39,4.24,26.14,60.85,0
57.44,7.15,6.92,41.01,80.51,0
85.32,3.08,2.83,52.66,68.06,0
64.65,1.34,5.77,54.45,51.47,0
82.21,8.3,4.45,47.7,21.35,1
71.38,3.84,4.84,64.13,96.98,0
89.6,3.24,6.03,46.29,75.08,0
57.5,3.68,1.05,57.34,52.7,1
56.98,0.39,1.79,41.04,88.86,1
59.13,3.39,4.91,51.86,66.39,0
71.6,5.4,4.67,74.39,62.71,0
88.5,6.55,2.86,47.67,100.0,0
89.12,2.6,8.01,62.96,74.93,0
42.28,3.97,3.26,45.15,91.13,0
73.0,6.59,4.2,26.19,90.8,0
31.44,3.59,6.72,47.37,57.89,0
79.54,5.3,3.99,53.01,53.03,0
83.42,4.56,3.7,57.74,82.42,0
69.52,1.84,5.58,34.78,80.62,0
71.01,1.21,3.89,100.0,69.35,1
70.88,6.15,5.59,61.2,73.7,0
60.59,3.19,5.77,63.85,59.69,0
75.18,1.83,5.57,58.19,54.9,0
67.22,0.01,6.77,32.39,52.1,0
81.16,6.15,4.42,38.72,89.8,0
68.64,6.91,4.24,53.44,100.0,0
59.67,1.69,4.87,17.32,59.39,0
51.57,10.41,0.76,37.88,73.15,1
47.63,6.94,5.32,37.44,66.65,0
85.75,3.99,4.51,54.09,74.25,0
64.51,7.25,5.57,30.1,54.16,0
74.06,1.9,3.66,75.16,64.63,1
91.4,2.81,7.02,93.38,49.06,1
63.25,4.66,4.69,51.5,63.97,0
62.47,1.77,6.25,63.66,70.81,0
68.41,0.29,4.24,52.45,97.2,0
70.35,1.16,5.7,36.89,55.19,0
92.65,3.01,2.67,30.93,73.75,1
88.79,4.67,1.71,50.14,100.0,1
77.45,2.66,4.69,34.88,65.13,0
87.39,0.6,4.97,60.2,26.57,1
67.86,4.68,4.86,35.35,36.72,0
73.59,6.68,4.57,48.31,69.79,0
66.38,1.85,4.4,32.14,59.44,0
54.52,7.66,6.01,31.12,55.66,0
84.45,5.67,7.68,66.66,100.0,0
76.38,0.86,8.88,38.08,70.08,0
70.22,1.88,6.64,38.91,73.81,0
69.97,2.72,1.57,35.3,75.64,1
51.93,3.04,6.58,37.46,54.84,0
58.27,2.6,6.56,43.39,73.73,0
74.03,1.62,4.85,14.64,50.22,0
63.65,2.12,6.39,57.2,65.15,0
67.39,8.23,5.54,50.92,57.97,1
68.74,4.07,4.98,58.16,42.53,0
61.81,1.5,5.38,64.43,60.24,0
58.38,2.4,4.17,47.19,60.9,0
50.65,4.56,2.24,46.56,53.19,0
68.24,2.56,2.18,53.95,64.44,0
77.42,2.04,6.38,25.26,39.62,0
50.28,2.12,3.46,39.63,15.76,1
69.71,4.7,2.71,59.68,17.9,1
73.37,0.05,2.68,57.96,62.35,0
58.13,0.78,4.29,77.99,73.89,1
87.07,1.18,7.27,43.85,69.17,0
65.37,0.74,4.78,63.25,85.37,0
68.78,1.44,2.85,44.12,73.02,0
68.06,5.74,7.22,28.49,58.37,0
48.75,6.09,5.49,47.65,54.33,0
82.11,4.18,4.48,41.71,88.37,0
